file,time,var1,var2,var3,var4,var5,var6,var7,var8,var9,type
6,463,126,5904,1312,18115,3336,32400,1416,31603,0,type3
6,463,127,20112,28512,34627,16723,32400,2467,30635,5616,type5
6,463,128,26944,22352,29869,10637,32400,3205,29251,11008,type5
6,463,131,24384,18720,28211,9315,32400,9589,18216,4144,type4
6,463,132,14176,23456,36427,19589,32400,2443,32381,10464,type5
6,463,134,28016,21664,36253,17371,32416,2392,27171,5328,type5
6,463,141,6560,15040,44541,27085,32400,2024,41485,14784,type2
6,463,142,19520,17776,26067,9027,32400,5896,10987,0,type4
6,463,143,4800,13888,26544,7979,32416,1917,33571,4192,type5
6,463,144,12240,15888,27821,13424,32400,9653,14653,0,type4
6,463,146,34080,30320,40192,20587,32416,1344,29397,11648,type5
6,463,151,21504,15328,27285,12877,32416,8747,21768,0,type4
6,463,153,24768,32688,49395,32336,32400,1720,35664,11088,type2
6,463,163,21408,31888,30496,12704,32416,8099,14875,0,type4
6,463,164,10384,17264,17701,424,32400,2139,18101,0,type3
6,463,169,15824,25008,26392,9837,32400,1515,12317,0,type3
6,463,172,5792,592,33117,20325,32400,11707,21269,5456,type4
6,463,173,22352,29952,32195,16947,32400,6653,10485,0,type4
6,463,175,5328,12928,10683,592,32400,13896,18901,3936,type4
6,463,178,3760,1632,38720,20624,32384,1541,43920,17440,type2
6,463,179,25792,17840,32104,11968,32400,1651,34989,9344,type5
6,463,180,6768,704,35989,19779,32400,15944,18771,4080,type4
6,463,183,4976,13568,43280,26349,32416,3605,42331,13680,type2
6,464,190,6304,2624,41485,23696,32400,1253,41491,15776,type2
6,464,191,5952,384,35883,17197,32416,1301,30272,2368,type5
6,464,193,5648,2112,41891,24059,32400,1005,47240,21264,type2
6,464,195,13536,21648,37499,20123,32400,3032,39541,9952,type2
6,464,196,2592,7776,17536,1864,32400,1696,14643,5408,type3
6,464,199,6752,13760,17904,1141,32400,2357,26293,2736,type3
6,464,201,21504,13152,39608,21227,32400,2411,46691,19696,type2
6,464,202,5072,6592,39987,22917,32400,1128,40469,12464,type2
6,464,203,27424,23408,31053,11688,32400,1848,29605,96,type5
6,464,204,22912,18400,33568,17280,32400,10347,15861,1568,type4
6,464,215,5792,14528,39683,22520,32416,25256,27016,13360,type4
6,464,218,26720,20528,33432,14477,32400,1429,26024,3440,type5
6,464,219,26544,20912,32579,16565,32400,1267,26960,5744,type5
6,464,222,14560,17472,39616,23960,32400,2269,36757,10304,type2
6,464,224,16592,7856,43067,25413,32400,2235,43131,16080,type2
6,464,226,23616,20400,33995,17957,32400,1304,30925,4976,type5
6,464,229,14960,6224,33491,16707,32400,5531,13573,0,type4
6,464,235,20080,26992,43517,26397,32416,2357,43291,16000,type2
6,464,236,40544,33648,42752,20296,32400,1077,33691,9568,type5
6,464,237,27488,25728,34544,14035,32384,1837,27048,0,type5
6,464,246,6496,4432,37416,22197,32416,11557,19853,0,type4
6,464,255,19936,27728,33320,16419,32416,2584,30240,10096,type5
6,464,258,6880,7344,40187,22976,32416,30528,33520,5408,type4
6,464,260,5808,3328,36381,23381,32416,31664,35227,8320,type4
6,464,263,10416,17520,36797,19107,32416,11501,18280,0,type4
6,464,267,11152,10624,48256,32003,32416,1728,52651,26656,type2
6,464,270,30976,23280,39376,22579,32416,2147,29147,9344,type5
6,464,273,15760,25056,26307,8187,32400,1371,21235,8896,type3
6,464,275,18784,16704,44701,25973,32400,1400,43016,15248,type2
6,464,276,5456,1152,10037,792,32400,2757,12248,0,type3
6,464,279,22352,32464,47731,32405,32432,2451,39565,16784,type2
6,464,280,13488,22000,28816,12643,32400,6376,10648,0,type4
6,464,290,27152,24256,31880,15227,32400,1355,30120,4112,type5
6,464,291,4144,5712,37624,20584,32400,27035,32483,9920,type4
6,464,292,3616,9088,19472,0,32400,3427,32035,0,type3
6,464,294,31088,28640,38965,20339,32400,1485,30232,6288,type5
6,464,298,5744,7840,36843,24088,32416,2149,22725,0,type5
6,464,300,24144,18928,27955,7077,32400,1632,32355,12544,type5
6,464,303,21168,23520,39024,20461,32416,3675,38139,11600,type2
6,464,304,25616,18432,25056,3520,32400,1360,20771,0,type3
6,464,306,24032,22288,33659,13869,32400,1312,30243,8368,type5
6,464,313,6160,3248,38765,22565,32400,19453,29531,4864,type4
6,464,316,10464,1776,37277,22616,32416,31616,28165,5664,type4
6,464,318,7104,16672,38899,18787,32400,1528,37200,3200,type5
6,464,323,28816,24000,36944,20520,32400,2096,29115,6544,type5
6,464,324,7680,4112,27424,8419,32416,976,35509,15440,type5
6,464,328,29424,31408,40557,25936,32400,3381,27637,1568,type5
6,464,330,11008,14352,49757,32461,32400,3829,53171,28928,type2
6,464,337,14320,14288,49973,31755,32416,3619,41256,13888,type2
6,464,341,5392,3824,37168,21904,32400,17605,22019,1328,type4
6,464,343,6432,4688,36181,20179,32400,11275,13669,4640,type4
6,464,347,20576,26960,51160,35899,32400,18939,64768,46320,type2
6,464,348,11664,3200,36776,20496,32416,1229,34496,13232,type5
6,464,349,8992,8464,44835,26672,32416,1621,45563,20928,type2
6,464,355,7296,144,37544,21403,32416,2501,46288,18112,type2
6,464,356,5040,2496,38709,21461,32400,1891,37707,16704,type2
6,464,358,12368,21152,24779,6688,32400,9413,9589,0,type4
6,464,363,17072,21584,35128,19451,32416,9565,18539,0,type4
6,464,364,3072,5072,40176,22499,32416,35323,36432,6112,type4
6,464,366,16288,25552,26461,9869,32400,1013,25501,3344,type5
6,464,371,14064,23328,33624,17000,32400,12475,17755,3328,type4
6,464,372,5744,512,35128,20811,32432,16453,23560,0,type4
6,464,373,30960,24256,45525,27731,32400,2907,50656,24192,type2
6,464,375,21984,21184,29765,13061,32400,6075,12800,0,type4
6,464,380,12864,17744,34811,15933,32400,5085,34981,5264,type5
6,464,381,23872,21792,33731,17795,32416,1133,35427,14992,type5
6,464,388,6128,5904,42136,24875,32400,2272,47931,15072,type2
6,464,391,18432,29008,39213,23219,32416,23784,23344,2800,type4
6,464,392,37584,31136,53949,36357,32416,8664,56880,32928,type2
6,464,395,21328,30464,36264,18811,32400,1469,35819,12832,type5
6,464,396,12752,5824,31691,15259,32400,2693,35333,9216,type5
6,464,397,25808,24432,35976,10328,32400,1528,41435,17008,type2
6,464,399,28864,28176,35459,18141,32400,1144,29867,7440,type5
6,464,403,31776,28336,36691,16699,32400,1843,27296,4240,type5
6,464,405,28768,21120,29373,11531,32416,6061,12181,4944,type4
6,464,410,25104,21552,31096,13379,32416,10248,10437,4576,type4
6,464,411,26000,34176,40341,19971,32400,2267,31909,6192,type5
6,464,412,22800,32096,51941,35101,32400,2051,39845,13744,type2
6,464,413,4720,336,32133,16997,32432,20979,25776,6800,type4
6,464,416,24832,21856,36205,20640,32416,12808,20531,1520,type4
6,464,418,20592,23872,38352,20608,32416,17480,20888,0,type4
6,464,419,12992,17504,37349,20437,32400,2779,39072,13104,type2
6,464,422,8928,12816,38320,21299,32400,2253,43251,15760,type2
6,464,427,10496,19152,44200,25072,32400,1656,38312,8576,type2
6,464,429,9936,16768,20216,37,32400,1051,12051,0,type3
6,464,432,18272,16768,26339,8339,32416,7653,10291,0,type4
6,464,433,20560,19168,25099,8307,32400,5352,7637,1984,type4
6,464,434,6272,3344,40445,23067,32416,36205,39515,15104,type4
6,464,439,6208,8272,11491,0,32400,5360,5568,880,type4
6,464,442,10944,7792,32269,15352,32400,20197,18747,5376,type4
6,464,445,8032,15648,17859,1387,32416,1403,16901,0,type3
6,464,446,10816,20848,42755,23979,32400,2165,37784,7344,type2
6,464,455,12112,20592,35963,18736,32400,2659,35075,2048,type5
6,464,459,16544,27424,39219,21448,32416,25773,29109,8816,type4
6,464,462,23296,28160,34461,19461,32416,1821,29824,10592,type5
6,464,468,7872,1296,34912,16896,32400,976,43037,20976,type2
6,464,469,30640,28080,37096,19117,32400,2096,32096,7728,type5
6,464,471,20000,25008,39421,21923,32400,984,37507,6976,type5
6,464,472,7008,8864,44627,27341,32432,2901,46317,20768,type2
6,464,473,5568,6320,42621,24827,32416,3163,43899,20080,type2
6,464,478,23808,16096,30056,12469,32432,13971,22000,1584,type4
6,464,481,3488,4624,42555,24923,32400,2328,41467,12176,type2
6,464,483,7120,1280,37971,18661,32416,2520,39608,17616,type2
6,464,485,25408,20576,31475,14413,32400,5848,19419,7712,type4
6,464,486,20944,22784,33360,13859,32400,1459,31067,11520,type5
6,464,490,6704,11184,41840,25528,32400,1976,39608,11904,type2
6,464,491,23728,19296,28117,9288,32400,1205,28773,6208,type5
6,464,496,14496,15792,33064,16029,32416,2555,45203,17616,type2
6,464,497,9568,15936,17651,1603,32400,6741,10688,288,type4
6,464,499,29008,38576,59229,51080,32432,17341,64752,43760,type2
6,464,501,17120,16160,21928,3707,32400,1227,13576,3312,type3
6,464,505,15600,20192,25672,9797,32400,3581,13912,0,type3
6,464,506,8848,4480,18675,1333,32400,1749,15957,144,type3
6,464,507,14848,25056,26653,6443,32400,4189,24371,7536,type5
6,464,509,6400,10864,35485,18688,32400,3080,34429,10768,type5
6,464,512,26336,25136,37141,20520,32400,2509,44637,16096,type2
6,464,514,5008,9040,15381,2069,32400,2027,27845,3200,type3
6,464,515,18128,20944,48973,32931,32416,4693,53115,25184,type2
6,464,517,23312,22304,36251,16451,32416,2243,34019,7792,type5
6,464,519,19408,27296,30957,14400,32400,1536,24883,4592,type5
6,464,524,14128,12208,48016,32827,32416,2749,41392,15680,type2
6,464,533,5968,3584,33291,17936,32400,14229,21688,0,type4
6,464,534,23824,19264,34632,18331,32400,2365,32331,10224,type5
6,464,535,7584,2080,37979,20800,32400,1896,44912,15152,type2
6,464,536,5888,6896,36907,20152,32400,1728,38736,13888,type2
6,464,538,8064,11808,35533,19072,32416,15915,24811,7472,type4
6,464,544,24944,23920,31040,16667,32400,1773,36387,8720,type5
6,464,550,21824,14368,40800,21323,32400,1867,39701,16992,type2
6,464,552,22272,30640,34213,19299,32400,21053,23325,5136,type4
6,464,553,24000,26688,35232,17909,32400,17125,21651,8592,type4
6,464,555,5760,7520,37435,20864,32416,1805,40232,16464,type2
6,464,556,20480,28112,33573,16744,32400,1931,34267,12176,type5
6,464,557,7408,1488,25699,11176,32400,8589,19045,3328,type4
6,464,562,5968,11024,38883,21632,32400,1845,42973,19728,type2
6,464,563,18464,12960,34395,14571,32400,1824,35403,7632,type5
6,464,569,15216,25760,30949,14152,32400,1499,28347,6224,type5
6,464,582,23744,24336,32475,16096,32400,6853,16483,0,type4
6,464,583,27296,25152,37909,20771,32400,1672,29736,3984,type5
6,464,589,24176,21728,27909,9037,32400,909,21325,6624,type3
6,464,590,5136,11680,40227,23453,32400,32477,34920,4224,type4
6,464,591,24944,22080,35469,17445,32400,941,31048,5792,type5
6,464,595,14816,9296,34995,16955,32416,1907,29493,13760,type5
6,464,597,20208,17888,38336,22288,32416,13005,16864,7408,type4
6,464,598,3328,976,22909,13533,32400,13709,24648,5968,type4
6,464,600,3312,7728,40333,21765,32400,1600,40437,8464,type2
6,464,618,16784,22992,37611,20717,32416,17285,17021,7952,type4
6,464,620,5472,7232,34576,17283,32432,2728,25120,4192,type5
6,464,622,3776,2736,44349,28720,32400,2840,45275,15584,type2
6,464,624,5728,4848,42237,25992,32400,3339,38533,13200,type2
6,464,628,6560,8848,32253,16797,32400,1579,14680,0,type3
6,464,629,13776,23920,37992,20160,32400,1864,33317,6416,type5
6,464,631,24928,24064,30621,14115,32416,12515,17840,10048,type4
6,464,632,5984,1712,26123,12149,32416,29627,25643,0,type4
6,464,635,8912,1968,37075,21856,32400,1325,44712,20272,type2
6,464,642,22576,25104,34443,16995,32416,6883,12885,0,type4
6,464,643,7328,14512,37587,21800,32416,22920,26744,256,type4
6,464,645,18976,20112,40205,22141,32400,1277,37936,14064,type2
6,464,651,3296,6752,37664,23536,32416,173,39880,13520,type2
6,464,652,27008,23920,33592,14709,32416,925,28403,8160,type5
6,464,653,27728,20288,25659,3432,32448,1755,20755,0,type3
6,464,654,34400,27680,38027,17795,32400,1915,26539,6800,type5
6,464,658,21408,23184,34600,17899,32400,10736,17603,0,type4
6,464,659,11664,12096,44448,25379,32400,1269,37653,10592,type2
6,464,660,4688,2496,32845,15653,32400,18584,26160,336,type4
6,464,662,5120,6496,37373,19984,32400,1437,37091,10704,type5
6,464,671,5184,1440,40741,23165,32416,28488,32109,9168,type4
6,464,679,20848,16768,30864,12392,32416,8960,11491,0,type4
6,464,681,5408,4592,40037,22755,32400,2523,41688,13472,type2
6,464,684,20176,24464,29221,8547,32400,1283,21437,0,type3
6,464,685,17280,20656,25853,9875,32400,13560,19864,0,type4
6,464,690,25648,17600,30747,13549,32400,10051,14984,0,type4
6,464,699,5920,11792,38072,21787,32416,17733,26875,8496,type4
6,464,702,15200,8352,33536,16080,32400,1461,35243,12736,type5
6,464,704,6480,2432,40069,21976,32400,248,44027,15024,type2
6,465,711,15680,25488,23843,67,32400,5072,11435,6320,type4
6,465,712,20304,29504,32323,15848,32416,6867,17819,592,type4
6,465,714,28240,21792,29827,12389,32400,9133,12765,2576,type4
6,465,715,3856,13952,32531,17259,32400,5384,25123,3200,type4
6,465,716,23456,32704,34699,14493,32400,1555,28045,5408,type5
6,465,721,20752,27584,39752,19939,32416,2645,38477,13776,type2
6,465,726,19648,27888,41712,22907,32400,1637,33413,17072,type2
6,465,727,6016,11248,11013,677,32400,5432,5453,2240,type4
6,465,728,20192,25856,34779,18101,32400,2000,29477,6400,type5
6,465,734,20496,18096,30595,12123,32400,1440,28869,16032,type5
6,465,740,30144,32688,42624,23939,32400,1912,31325,4752,type5
6,465,741,4896,6448,40317,23725,32400,20992,25691,8432,type4
6,465,744,11056,8448,37163,20069,32416,1987,43315,16592,type2
6,465,746,24640,22960,31875,15480,32400,11440,16352,0,type4
6,465,748,32512,27312,34232,19680,32416,6299,17901,6080,type4
6,465,759,6448,2912,37200,18525,32400,2835,44307,15280,type2
6,465,760,28832,20800,27672,9232,32400,1944,24173,8944,type5
6,465,761,27664,25360,41189,20779,32400,1488,33021,16064,type2
6,465,762,6752,9536,38696,21243,32400,1384,42136,12752,type2
6,465,766,26672,22864,31776,13869,32400,1341,30451,14864,type5
6,465,771,22128,29824,32035,13829,32400,1496,24371,2416,type5
6,465,773,21904,17056,25168,7347,32400,6269,14451,0,type4
6,465,775,4000,8256,35752,20403,32432,1405,41192,12512,type2
6,465,780,6544,7888,10576,0,32400,2424,20941,0,type3
6,465,782,6416,2480,40880,25051,32416,33147,34048,6016,type4
6,465,785,31648,29104,40040,23512,32416,1283,30603,6288,type5
6,465,788,28432,26848,35456,18664,32400,1293,30952,13504,type5
6,465,790,9280,4960,40360,21765,32416,1269,38048,10560,type2
6,465,792,6416,8896,39179,21680,32416,24899,28416,0,type4
6,465,793,20064,21632,29408,11760,32400,9336,12251,6496,type4
6,465,794,19568,28128,34848,16603,32400,11787,20117,3952,type4
6,465,798,15536,10144,24987,9189,32400,12883,12715,0,type4
6,465,805,20224,28224,32128,9104,32400,861,28152,11968,type5
6,465,806,14960,24880,32312,16520,32416,7811,19965,4944,type4
6,465,808,27680,24016,31349,8067,32400,11019,16947,0,type4
6,465,813,4768,1552,37568,22200,32432,17429,22072,4432,type4
6,465,814,32704,25104,42669,26965,32400,4355,39416,14848,type2
6,465,815,25728,20560,28837,11512,32416,2197,21832,0,type3
6,465,816,8096,10176,25253,8328,32400,1360,13021,640,type3
6,465,818,7392,848,33067,16147,32416,15259,11677,3984,type4
6,465,819,12128,8144,36005,18509,32416,17317,15664,7008,type4
6,465,826,18640,26256,26725,8579,32400,1461,26659,3456,type5
6,465,829,27248,20944,29477,8923,32400,2592,32227,7840,type5
6,465,831,17952,25936,26523,9840,32400,1293,23816,0,type3
6,465,832,29712,26288,46909,28523,32400,2763,37907,11408,type2
6,465,833,32288,37456,45859,26475,32400,3400,33645,12912,type2
6,466,834,24480,26704,44803,26784,32400,3616,37784,9872,type2
6,466,835,14048,23600,32333,16141,32416,9371,18645,1312,type4
6,466,839,20480,18032,30085,13659,32416,8651,12811,0,type4
6,466,844,20816,20096,34488,15864,32400,2701,31669,5296,type5
6,466,846,4736,8544,37440,21651,32400,19912,24608,6432,type4
6,466,853,23824,16400,35749,16483,32400,3256,37579,12672,type2
6,466,854,17856,9888,35221,16667,32384,464,43165,14896,type2
6,466,857,24688,23376,32947,15691,32416,1080,29043,9984,type5
6,466,859,23872,21984,55824,41029,32416,7835,38963,17632,type2
6,466,863,19760,24080,29928,13283,32416,6309,17168,0,type4
6,466,865,20032,23168,36584,19816,32400,12731,13272,4320,type4
6,466,867,23264,24928,35496,18915,32416,3619,30819,7216,type5
6,466,869,24992,32464,40515,24949,32400,5483,41619,16288,type2
6,466,882,14880,19952,44581,24995,32416,1011,45411,22864,type2
6,466,883,24192,30272,34573,16616,32400,15787,17576,8176,type4
6,466,885,27168,21408,30605,13344,32400,9779,10627,4368,type4
6,466,890,22240,17760,43717,24091,32400,1680,40320,7184,type2
6,466,891,5376,6944,41469,24843,32416,24957,29800,4960,type4
6,466,892,6928,15328,45053,26995,32432,2040,44880,13632,type2
6,466,897,30896,26064,43539,24765,32400,1776,43056,13648,type2
6,466,898,11904,3744,36131,19237,32400,1251,42816,17824,type2
6,466,899,5664,1872,36344,18429,32400,837,46464,16112,type2
6,466,900,31616,26832,37864,23088,32416,2627,22117,6224,type5
6,466,901,5872,9504,38277,21411,32416,1696,43571,14640,type2
6,466,902,21232,23504,32992,13872,32416,3877,32891,1696,type5
6,466,903,3920,10752,32448,15104,32400,14075,23325,1568,type4
6,466,904,10720,15328,43293,23672,32400,1813,41768,15792,type2
6,466,906,26992,38048,44776,27448,32416,2248,38165,14320,type2
6,466,911,19600,15440,33365,16021,32432,8856,19363,0,type4
6,466,912,25312,21072,31920,11864,32416,1672,29933,2496,type5
6,466,914,13296,21680,39632,22973,32400,2112,41568,13824,type2
6,466,915,25008,24736,34136,17493,32400,9072,19536,3056,type4
6,466,916,22224,18592,26877,7141,32400,3611,14568,0,type3
6,466,918,21808,25920,30992,11379,32400,2389,25277,4032,type5
6,466,923,8480,13008,42323,24915,32400,4165,36979,6624,type5
6,466,925,23984,34864,35691,14515,32416,1016,24355,4432,type5
6,466,926,15776,10048,18131,1187,32400,1824,27829,7328,type3
6,466,930,16992,22160,38416,21704,32400,2765,38936,10832,type2
6,466,934,5936,8000,36171,21069,32400,17517,24936,6768,type4
6,466,937,10928,6096,33885,17123,32416,11029,11531,0,type4
6,466,941,5168,7520,15045,547,32400,2960,17405,0,type3
6,466,946,4528,528,35531,18824,32416,31392,33947,8080,type4
6,466,947,4000,1024,37747,23515,32400,2133,40488,17376,type2
6,466,949,34832,33120,42811,24619,32400,1939,30477,6624,type5
6,466,951,9072,4992,41232,25888,32416,27133,32365,11536,type4
6,466,953,26000,17904,31149,11981,32416,7424,9835,0,type4
6,466,964,13200,20320,35339,18936,32416,1469,37147,10896,type5
6,466,971,28080,23872,35048,16917,32400,8547,33784,10752,type5
6,466,972,33392,30240,39800,18416,32400,2016,30405,6832,type5
6,466,974,21296,27696,30280,13859,32416,7797,21707,3008,type4
6,466,976,22832,27440,41739,23485,32400,952,29829,2224,type5
6,466,978,6752,12528,35299,17683,32400,1667,33165,12208,type5
6,466,981,4656,4384,39416,22157,32416,1877,40040,11904,type2
6,466,983,16880,22480,27053,11616,32416,12160,7307,0,type4
6,466,985,15936,20928,23008,1251,32416,21696,30637,9184,type4
6,466,986,4768,9952,41485,24083,32400,1096,39080,11072,type2
6,466,987,6816,2352,39968,21784,32416,1648,42731,16352,type2
6,466,988,4704,5216,33651,17901,32416,12531,19365,0,type4
6,466,991,5280,6640,40293,23603,32416,29320,32568,112,type4
6,466,992,26016,26016,34624,19669,32432,1611,34440,12992,type5
6,466,995,5488,11376,37347,21192,32400,16200,20672,0,type4
6,466,1003,14064,7616,36176,19248,32400,2509,39616,15264,type2
6,466,1004,5440,2752,22248,10816,32416,9109,17888,0,type4
6,466,1006,18640,23072,29232,11899,32400,1416,26520,3888,type5
6,466,1008,27312,23120,31960,13475,32400,587,31600,9616,type5
6,466,1009,6464,2848,15869,1541,32400,1349,23715,1680,type3
6,466,1010,20512,22304,36587,16341,32400,1403,35256,7088,type5
6,466,1011,10976,5008,39896,23763,32416,1408,40115,16336,type2
6,466,1018,9952,19488,22949,4925,32400,11219,14408,0,type4
6,466,1019,29648,26960,35707,18957,32416,1032,29333,1136,type5
6,466,1020,6176,9536,41136,25109,32400,2584,40248,18672,type2
6,466,1028,13728,20448,19808,7672,32416,5576,8248,0,type4
6,466,1029,20208,26608,32947,16819,32400,4589,24091,3648,type5
6,466,1031,24288,24224,30523,13237,32400,1515,26779,11728,type5
6,466,1034,4368,5120,38595,21653,32400,22112,26571,0,type4
6,466,1035,23024,33504,32755,13957,32400,5875,13736,2336,type4
6,466,1038,4672,3504,38723,20811,32416,15939,20488,0,type4
6,466,1039,5728,9168,37656,19405,32416,1096,39051,5600,type5
6,466,1043,26080,21728,32691,15147,32416,9315,13139,6448,type4
6,466,1044,22848,20768,29933,13685,32400,6544,11525,6784,type4
6,466,1045,12656,11024,47163,28696,32416,3688,48912,23440,type2
6,466,1046,16176,26400,35261,17661,32400,2392,28576,8480,type5
6,466,1049,27568,21584,29629,7413,32400,2400,30707,2048,type5
6,466,1059,5424,2688,40288,24875,32400,24128,29797,10176,type4
6,466,1060,21952,19520,26453,12445,32400,7821,12232,4688,type4
6,466,1061,7360,14720,28928,11203,32416,12413,18829,7072,type4
6,466,1064,28464,26496,37187,18080,32400,795,27792,528,type5
6,466,1065,18608,19232,29008,12016,32400,7347,9405,3664,type4
6,466,1066,10400,11952,42744,26125,32400,3120,40064,14064,type2
6,466,1068,3760,11280,23075,8429,32400,9885,18501,0,type4
6,466,1070,3552,560,35835,19467,32416,14963,21296,400,type4
6,466,1072,10416,14528,37053,21832,32416,24771,27336,10112,type4
6,466,1078,4368,13440,26595,10248,32400,8413,14483,0,type4
6,466,1079,6432,400,37291,21840,32416,16221,23581,3024,type4
6,466,1081,25936,21808,41464,26363,32400,2323,31429,9376,type5
6,466,1084,27360,33536,42253,22155,32400,4437,45531,19584,type2
6,466,1103,7536,5168,40453,24533,32400,3003,41261,16800,type2
6,466,1104,15024,7920,36611,20432,32400,8768,16323,0,type4
6,466,1107,21584,20256,34096,13939,32416,4744,33157,9888,type5
6,466,1108,5872,6080,37219,22283,32400,16171,16693,7840,type4
6,466,1109,8240,2320,37725,24160,32400,2701,40645,15504,type2
6,466,1113,30048,23520,33509,16987,32400,14059,14701,0,type4
6,466,1115,5360,5888,39269,22856,32400,18245,28069,5488,type4
6,466,1118,5408,9024,29843,14544,32400,3600,26843,6400,type5
6,466,1124,7104,10768,19611,2493,32416,1187,13691,592,type3
6,466,1126,7264,13088,35051,18037,32400,8915,19120,6592,type4
6,466,1129,23440,20032,29080,11755,32400,15507,19651,0,type4
6,466,1130,5344,14624,41776,23523,32400,2179,43013,14704,type2
6,466,1136,21120,29888,35323,21827,32400,10080,23133,9872,type4
6,466,1138,6272,1840,40045,21403,32400,1419,37821,6816,type5
6,466,1139,6048,3376,10360,125,32400,1005,13488,3056,type3
6,466,1140,31968,35888,49720,33608,32400,1499,42976,16352,type2
6,466,1141,15472,25808,26072,8939,32384,6909,7939,0,type4
6,466,1144,4192,5728,10424,139,32400,2325,13531,0,type3
6,466,1146,14544,14480,37099,18619,32400,2477,38928,16368,type2
6,466,1147,27520,23600,30387,10181,32400,6341,20517,7616,type4
6,466,1148,16528,26112,54992,37269,32416,6933,49637,16832,type2
6,466,1149,10432,20304,31400,14624,32400,560,34608,9728,type5
6,466,1153,22960,15440,29325,16563,32416,14747,18859,2624,type4
6,466,1159,6064,3568,21480,5947,32400,5,12651,8160,type3
6,466,1160,17216,20528,34075,14728,32416,1477,31437,9408,type5
6,466,1162,29968,30368,46696,29341,32400,3429,51608,25712,type2
6,466,1168,32672,31520,43952,25981,32400,2611,30019,12080,type5
6,466,1170,20944,31504,35797,21509,32400,1915,25443,7008,type5
6,466,1173,20656,25856,36448,21371,32400,16813,20811,2720,type4
6,466,1174,14176,11216,17816,1851,32416,5792,4165,0,type4
6,466,1175,21392,26416,34576,14485,32400,1515,30944,5856,type5
6,466,1176,12496,18480,28259,1416,32384,1176,26928,0,type5
6,466,1187,11632,6000,39107,22747,32400,2605,41179,15648,type2
6,466,1193,32336,30464,39728,22141,32416,4872,21317,5776,type5
6,466,1196,25344,19088,37301,17739,32400,1800,34507,10480,type5
6,466,1197,28544,24112,33584,16936,32400,1656,22043,1600,type5
6,466,1198,29936,22192,29224,9923,32400,2040,17987,5904,type3
6,466,1209,30944,26960,35739,16101,32400,3296,30365,2896,type5
6,466,1210,8416,14192,46232,30573,32400,1565,45565,19424,type2
6,466,1213,13264,4352,41696,23973,32400,2104,46285,15120,type2
6,466,1214,27040,26304,42392,24064,32400,4021,38443,12960,type2
6,466,1216,8176,10400,42565,26856,32400,1501,45965,20432,type2
6,466,1220,27264,19584,48733,31909,32400,2213,52592,26976,type2
6,466,1222,9328,10928,45368,29288,32416,2149,38301,13408,type2
6,466,1225,3888,2208,40907,23637,32416,17501,26229,7200,type4
6,466,1227,32112,24640,34397,14277,32400,2195,22448,2032,type5
6,466,1229,26960,24928,38053,20957,32400,2272,30131,6096,type5
6,466,1232,8976,11808,35195,9856,32416,26021,25813,7696,type4
