file,time,var1,var2,var3,var4,var5,var6,var7,var8,var9,type
5,373,190,12384,12192,39357,22712,32416,29232,28664,12816,type4
5,373,192,19232,27232,28707,10173,32400,2920,26109,5824,type3
5,373,193,16976,8848,33592,14733,32400,403,37149,12304,type5
5,374,202,15968,15440,45371,27875,32416,5003,44312,14784,type2
5,374,203,7328,768,10944,0,32400,1651,13851,2416,type3
5,374,205,16496,26432,28677,11464,32384,808,27683,3296,type3
5,374,206,18368,23952,28749,12504,32400,7243,9717,0,type4
5,374,208,21056,23872,33877,17811,32400,14173,11349,4192,type4
5,374,209,16976,13536,41795,24011,32400,1635,40981,14896,type2
5,374,212,6688,6736,39872,21107,32416,2509,43331,20352,type2
5,374,215,13760,19840,34411,17504,32400,16763,18867,3088,type4
5,374,216,33312,24400,37955,17885,32416,2123,38957,15184,type5
5,374,220,32400,27616,36195,17184,32432,2237,26029,4064,type3
5,374,221,36928,31600,41885,22544,32416,2125,31349,5296,type5
5,374,227,7632,1776,36403,22525,32400,3112,47720,21504,type2
5,374,230,23408,25168,35987,16939,32416,1259,29883,6560,type3
5,374,232,6160,8528,43189,25264,32400,2168,42648,21648,type2
5,374,234,18560,12064,28128,11053,32400,1371,30965,7952,type3
5,374,235,24512,20720,32544,12608,32400,3344,28283,10672,type3
5,374,236,5392,1344,31043,13336,32400,1259,35685,11152,type5
5,374,242,25024,22656,36885,20483,32416,1864,37112,13200,type5
5,374,244,24368,23216,32131,14176,32400,12072,23947,1216,type4
5,374,246,28416,35680,39643,20643,32416,1955,32371,8736,type5
5,374,247,28384,37680,45901,28864,32416,1488,36683,10352,type5
5,374,249,17936,23616,28536,11605,32400,1059,30477,6096,type3
5,374,250,4928,6704,33683,17923,32400,13773,26677,0,type4
5,374,257,6384,592,37440,18299,32400,3160,44477,13696,type2
5,374,259,3232,5440,39320,23107,32400,3459,46883,20224,type2
5,374,263,5760,848,24733,5933,32416,39611,43307,11760,type4
5,374,265,5376,3344,23477,4160,32400,1040,32528,7280,type3
5,374,266,25008,34736,36749,16741,32416,1381,29872,9120,type3
5,374,270,7216,15744,37205,18821,32400,1640,42699,18816,type2
5,374,271,13840,6944,33765,18747,32416,11123,13504,0,type4
5,374,272,5232,13712,31781,12205,32400,10803,19659,5056,type4
5,374,273,22752,18496,38947,22747,32400,22045,24816,2976,type4
5,374,276,31008,24176,40611,22301,32400,3952,34008,3616,type5
5,374,277,6768,8768,38616,24184,32416,1392,39875,12000,type5
5,374,278,23152,20640,34525,17384,32400,7416,19757,0,type4
5,374,279,9664,10608,43936,27005,32400,2173,40955,16256,type2
5,374,287,19360,16080,33720,14229,32400,3939,39563,14000,type5
5,374,288,28960,36032,43493,24547,32400,5280,26813,5808,type3
5,374,291,25824,31616,38117,22341,32400,1613,29085,6512,type3
5,374,293,3120,12192,15496,7621,32400,1515,22976,4448,type3
5,374,297,27376,18448,30821,8704,32400,2499,28541,6144,type3
5,374,299,5152,10288,42696,25461,32400,26851,31307,11408,type4
5,374,302,20304,28464,35176,22397,32416,1712,36987,13536,type5
5,374,304,21216,16896,27253,9040,32416,7664,6704,5504,type4
5,374,310,24368,22128,31725,12901,32416,3152,31768,5376,type3
5,374,313,5872,13200,41080,23851,32400,1005,40269,8976,type5
5,374,315,24352,17024,30965,12008,32400,1848,27115,7440,type3
5,374,316,19488,16944,32597,13152,32400,1672,37171,11216,type5
5,374,317,16992,27184,34941,19616,32416,20552,26285,3248,type4
5,374,318,5120,10032,44096,25981,32400,1248,42725,15008,type2
5,374,320,23120,20240,28517,10485,32400,7699,11443,1984,type4
5,374,322,22816,13536,36765,19811,32400,2491,40037,14528,type5
5,374,323,27280,19664,25717,4424,32384,1541,25576,11536,type3
5,374,324,16448,21808,35827,20755,32416,3221,31021,12288,type5
5,374,325,7040,5424,38619,20085,32400,1037,40261,15408,type5
5,374,333,9568,6288,40331,25008,32416,2795,40805,18448,type2
5,374,335,15584,19072,32549,14245,32400,3371,36635,11168,type5
5,374,339,5472,12640,22221,7653,32400,7336,10480,7696,type4
5,374,347,32752,28960,38371,20296,32400,1061,34365,8528,type5
5,374,351,7232,2288,36947,20733,32400,1392,40251,12656,type5
5,374,352,18816,26384,30083,12952,32400,7496,13624,1152,type4
5,374,356,23888,31712,34925,17168,32416,2189,34453,3824,type3
5,374,361,7232,544,38797,22725,32400,20627,30411,4016,type4
5,374,366,19840,11632,34971,17147,32400,13040,24421,8544,type4
5,374,369,20176,20208,41304,23616,32400,1651,36989,11296,type5
5,374,370,25008,34224,34595,19739,32400,2043,30043,7552,type3
5,374,376,4736,10832,44739,27344,32416,2184,41568,12192,type2
5,374,379,6016,336,11595,245,32400,1064,12464,0,type3
5,374,380,12048,17968,25027,8992,32400,8341,6869,0,type4
5,374,383,30560,23376,34008,28752,32400,1739,24779,752,type3
5,374,384,13216,8848,28344,9968,32416,4149,12808,0,type3
5,374,386,20896,28384,31859,11933,32400,6827,11469,0,type4
5,374,390,7408,11648,44472,28664,32400,3701,43480,14160,type2
5,374,391,5840,12544,10589,0,32400,6507,4765,0,type4
5,374,394,5392,304,32888,16264,32416,15187,12459,9456,type4
5,374,399,16736,23664,36216,18019,32416,1635,33733,7392,type5
5,374,401,4496,5264,39803,20696,32416,2736,42168,18576,type2
5,374,403,14656,24080,30168,12688,32400,2749,30811,7168,type3
5,374,404,9216,2432,38501,22203,32400,20725,25301,6304,type4
5,374,405,20672,29264,32640,16728,32416,10427,11928,0,type4
5,374,415,15824,21120,34384,13912,32400,365,33672,224,type3
5,374,419,18256,18816,36485,19248,32400,1685,32232,10448,type5
5,374,421,26144,17296,23440,4811,32400,2563,20277,800,type3
5,374,422,6720,9344,41357,26195,32416,2195,41835,12816,type2
5,374,424,10512,6336,35376,16152,32400,2181,42363,14480,type5
5,374,427,13840,20816,45133,28547,32400,944,41427,14992,type2
5,374,428,26352,18432,28864,6976,32384,2224,26680,1824,type3
5,374,430,24688,25968,40376,21264,32400,3296,30989,2848,type3
5,374,431,11152,7408,41416,23941,32416,33435,37067,8928,type4
5,374,432,5632,7728,12947,91,32400,5531,5323,0,type4
5,374,435,12416,7216,12976,77,32400,2213,27160,0,type3
5,374,437,4912,11712,38552,20264,32400,3979,44504,14112,type2
5,374,439,15968,21712,38109,21171,32400,2053,36080,16080,type5
5,374,447,5824,12448,39363,23352,32400,4341,44869,17952,type2
5,374,458,29104,22912,41595,24221,32400,2747,39125,12672,type5
5,374,459,6304,368,35992,20651,32400,14621,21355,736,type4
5,374,462,29488,24592,32133,13475,32400,2336,25120,0,type3
5,374,463,23632,16144,29856,17605,32400,10448,13979,0,type4
5,374,464,4320,1632,39083,22397,32416,18635,25829,9616,type4
5,374,467,23216,22768,34677,16533,32400,2056,28864,10800,type3
5,374,469,12288,4448,31949,16115,32400,4456,30709,7360,type3
5,374,473,24432,21456,28672,11139,32400,6595,10907,3296,type4
5,374,475,31424,23392,39360,24880,32432,2936,31240,1312,type3
5,374,478,7392,5040,40749,22211,32400,2877,40507,11568,type5
5,374,480,28336,25664,36717,17179,32400,1253,27952,7792,type3
5,374,485,23184,20048,39787,21165,32400,1200,34653,12240,type5
5,374,487,5408,11024,22357,4205,32400,2768,33624,11968,type3
5,374,489,30432,23184,34115,16445,32448,13717,17243,0,type4
5,374,491,5936,6784,42787,25819,32400,3669,41928,15408,type2
5,374,496,6448,1648,40048,24083,32416,16027,21781,3088,type4
5,374,500,20352,27408,32635,17725,32400,581,34805,11568,type5
5,374,502,3184,1328,32821,16576,32416,20309,17173,2688,type4
5,374,503,31072,32256,42779,25011,32400,1141,25075,9904,type3
5,374,505,5744,3936,14816,824,32400,2507,20997,0,type3
5,374,508,15808,18576,32589,14192,32416,1400,26944,8528,type3
5,374,512,14368,10016,39787,22536,32400,18747,26123,9488,type4
5,374,514,21840,12640,38480,22451,32400,1944,36853,7728,type5
5,374,515,8448,13312,48621,29581,32400,3787,47195,17104,type2
5,374,516,33632,27248,35291,17709,32400,1651,22464,3200,type3
5,374,517,4512,10720,42203,25264,32384,1307,41640,13488,type2
5,374,518,23648,28848,40576,25656,32416,1472,30739,4784,type3
5,374,521,25664,21984,38024,21779,32416,4200,40581,13536,type5
5,374,523,22432,32256,33437,14189,32400,2240,28077,11184,type3
5,374,525,27520,26768,35613,18045,32400,2037,23624,4080,type3
5,374,527,5552,13120,42867,24973,32400,2507,41285,16000,type2
5,374,528,19792,27216,35245,20005,32400,3157,35576,16736,type5
5,374,530,15776,19552,35675,17680,32400,803,31515,8816,type5
5,374,531,8032,11152,39749,24077,32400,1187,39467,12080,type5
5,374,535,31616,24064,35445,18069,32416,2029,27685,0,type3
5,374,536,20784,29616,30176,11299,32400,1693,25101,9248,type3
5,374,539,19488,28800,31053,13472,32400,2573,27955,10880,type3
5,374,541,23392,15824,29544,13101,32400,1056,29141,4752,type3
5,374,551,5168,3248,19704,2179,32400,1445,17016,4640,type3
5,374,554,24144,18400,30920,15811,32416,7859,12488,6720,type4
5,374,557,7344,6000,37781,20040,32432,5051,44003,16064,type2
5,374,560,23840,21440,39875,22549,32416,1411,30875,9744,type5
5,374,561,4704,1344,37677,15805,32384,17032,26285,784,type4
5,374,562,4240,8096,42285,24355,32400,26685,34339,12592,type4
5,374,563,5424,4672,13923,4893,32400,1245,15117,0,type3
5,374,564,25808,17744,46475,30333,32416,2072,34600,9328,type5
5,374,569,24432,27376,41312,23552,32384,2336,40453,14112,type2
5,374,570,23520,33040,35541,17048,32400,1717,35387,9408,type5
5,374,574,9728,6704,37315,20723,32400,2664,38315,12496,type5
5,374,575,15760,24992,35939,17621,32400,1200,27816,10432,type3
5,374,576,21376,18160,28869,11571,32400,10136,13064,0,type4
5,374,585,24240,19536,32179,13160,32400,776,28421,3248,type3
5,374,587,20496,30416,30936,13448,32416,1299,21651,3088,type3
5,374,591,26640,20416,27085,13027,32400,4579,13667,2256,type3
5,374,592,5056,624,32835,15123,32400,1653,41475,13472,type5
5,374,599,20960,12576,32443,13029,32400,2019,36131,14192,type5
5,374,605,5664,9056,38597,20781,32400,2000,45387,20144,type2
5,374,613,6384,816,19565,749,32400,1363,12197,0,type3
5,374,615,16880,26672,26347,8112,32400,1445,23149,9056,type3
5,374,617,23888,15376,26779,11923,32384,8549,10069,5152,type4
5,374,620,14224,24496,38128,20005,32400,2296,33781,7696,type5
5,374,627,4432,12736,35968,21064,32400,14451,21389,4784,type4
5,374,633,28560,30496,41037,22749,32400,2099,33845,6816,type5
5,374,634,5040,11616,36568,21088,32400,1403,40213,11232,type5
5,374,636,26384,22096,30589,9856,32400,1875,29864,5856,type3
5,374,637,34816,29392,47259,29291,32416,1928,35907,7632,type5
5,374,639,24976,16624,26059,13072,32400,12117,15360,1200,type4
5,374,643,7664,10464,38912,21427,32400,1816,45517,14560,type2
5,374,648,20480,26352,32725,18427,32400,29624,28083,4944,type4
5,374,650,20800,27328,38259,22403,32400,2117,34328,12800,type5
5,374,655,21120,29472,31157,12923,32416,1864,27571,2688,type3
5,374,657,6400,3472,30963,15528,32432,12131,21797,4992,type4
5,374,658,15664,26112,33496,15685,32400,1699,33763,10688,type5
5,374,666,7056,3328,41875,23776,32400,1893,42904,15088,type2
5,374,668,5248,3904,38109,20589,32400,2797,43029,19168,type2
5,374,676,27520,23520,35523,17491,32400,1960,30080,1136,type3
5,374,678,33184,24720,36555,16512,32400,2424,30259,8720,type3
5,374,683,24768,23504,31624,12525,32400,10979,11528,256,type4
5,374,684,34688,30208,47200,27947,32416,3080,41323,18112,type2
5,374,688,26560,27168,35261,21821,32384,2648,39429,15280,type5
5,374,690,15136,11872,28749,11768,32400,14680,18485,5216,type4
5,374,695,30416,22928,30544,17851,32400,1349,26493,4016,type3
5,374,697,9568,11296,38317,21533,32416,3136,39515,16160,type5
5,374,699,28048,38784,45917,27803,32400,2291,38925,14224,type2
5,374,709,16176,7872,34136,15840,32416,1640,34381,12432,type5
5,374,710,27456,22512,36525,21925,32400,2253,27192,1584,type3
5,374,711,4704,9936,16744,317,32400,2811,25035,0,type3
5,374,714,6416,5648,41867,23832,32400,2704,44192,16128,type2
5,374,715,28512,19904,29163,9979,32400,1805,28016,10208,type3
5,374,717,3216,6384,41152,23765,32416,19531,25528,8240,type4
5,374,719,28416,23888,34019,17723,32416,1320,25824,6032,type3
5,374,729,14288,15264,31971,17221,32416,10344,15483,5200,type4
5,374,730,39280,33456,48779,31187,32400,2995,46680,17536,type2
5,374,731,6928,6768,44773,26787,32400,2315,43704,19872,type2
5,374,738,11296,11712,39256,25133,32400,1832,37368,15328,type5
5,374,740,24816,16784,27811,10365,32400,14317,20960,0,type4
5,374,744,22032,28880,35331,18315,32400,1909,33560,8640,type5
5,374,746,18960,26400,29371,12859,32400,1619,30784,5488,type3
5,374,748,26784,30368,38792,21776,32400,5232,15136,0,type4
5,374,753,8064,5504,19165,9805,32400,2493,26936,9520,type3
5,374,755,5264,5952,28899,13787,32416,13776,19432,8704,type4
5,374,756,32672,24432,46331,27477,32416,2192,38285,15072,type2
5,374,758,12160,19184,23648,8304,32416,1504,23453,6144,type3
5,374,760,12656,21184,47872,30707,32400,2616,52304,23968,type2
5,374,764,24032,25152,35784,17547,32400,3605,35949,10256,type5
5,374,766,4592,864,34003,18832,32400,11240,20475,0,type4
5,374,769,16000,17296,39965,23763,32400,15677,25336,288,type4
5,374,771,27936,18848,32717,15363,32400,1112,26040,2272,type3
5,374,772,17216,13280,31648,11237,32400,2715,35040,15216,type5
5,374,780,17936,20704,25568,8605,32416,2491,26733,8784,type3
5,374,783,18800,11024,18853,5035,32400,2083,20568,4336,type3
5,374,784,5104,14448,34640,18531,32400,10973,18269,688,type4
5,374,785,11616,9040,41896,23371,32400,1344,44504,16752,type2
5,374,786,22096,16688,22563,5720,32400,2992,19912,4400,type3
5,374,793,14448,24640,31205,14893,32400,5312,12755,5840,type4
5,374,797,30016,21536,28584,7693,32416,2107,24373,8912,type3
5,374,799,6656,4784,38763,21195,32416,2664,33664,7200,type5
5,374,803,15696,25040,35168,19416,32400,1160,32883,8208,type5
5,374,804,34080,30992,48469,31773,32400,4803,40763,9344,type2
5,375,808,4864,160,36531,21005,32400,12968,17560,528,type4
5,375,816,15024,14672,38107,18152,32400,2309,40064,12096,type5
5,375,822,13152,13792,32067,16056,32400,1568,31648,6608,type3
5,375,823,6256,9200,34667,18192,32400,1549,34243,8624,type5
5,375,824,32384,25280,36267,14232,32400,3688,29168,9216,type3
5,375,827,25376,17072,31536,12944,32400,2341,33037,2672,type3
5,375,830,4736,8912,41733,23845,32416,26384,32088,9712,type4
5,375,832,12240,16320,40056,21819,32400,3360,44443,16608,type2
5,375,837,21552,29408,40573,22805,32416,27272,30933,5728,type4
5,375,839,21280,27984,32611,14613,32400,2955,28301,5968,type3
5,375,841,3744,12592,41240,24504,32400,20603,27333,7072,type4
5,375,842,21632,30192,31077,12624,32400,1997,23757,0,type3
5,375,848,32576,23664,38016,23317,32400,4816,30709,14096,type5
5,375,853,25872,19104,31536,11824,32400,13363,14477,0,type4
5,375,859,16192,26496,29285,14789,32400,10725,16763,0,type4
5,375,860,3440,784,35373,20171,32400,21509,25645,512,type4
5,375,862,15344,25776,24803,9280,32400,1957,21379,5760,type3
5,375,863,12080,7344,31800,15435,32400,14397,20299,2208,type4
5,375,867,20464,27136,41043,22944,32400,1429,32360,6208,type5
5,375,868,4672,5904,12064,0,32400,3072,18312,4208,type3
5,375,872,20512,26576,29960,14251,32416,13416,16523,0,type4
5,375,874,29600,21184,41619,24219,32416,1091,37541,17584,type2
5,375,877,13360,8352,38901,20109,32416,1512,37645,14128,type5
5,375,881,7328,14720,39203,23488,32416,2936,33725,3680,type5
5,375,882,12592,22944,32136,15757,32416,17736,21211,3856,type4
5,375,883,12288,14864,50203,35947,32416,2928,46757,18368,type2
5,375,887,5712,1728,40989,24979,32400,17299,26907,5136,type4
5,375,888,17104,26832,31776,12243,32400,851,30829,5120,type3
5,375,894,24000,20896,27917,7176,32400,1357,35069,13712,type5
5,375,904,31648,26208,34253,15429,32400,1429,24363,5952,type3
5,375,907,14640,9136,42789,26816,32400,3557,47277,20688,type2
5,375,908,8832,12768,13320,37,32400,1643,17293,0,type3
5,375,910,11456,16944,32107,12715,32384,2912,33747,6528,type3
5,375,912,7456,7328,42312,25608,32416,1597,47517,19328,type2
5,375,915,24896,22176,38651,18600,32400,2387,30901,6256,type3
5,375,916,4640,7152,42336,25387,32400,1405,37128,15680,type5
5,375,920,9984,12112,41515,22309,32400,2352,33683,12528,type5
5,375,922,13632,7920,37907,19320,32400,2797,34136,560,type3
5,375,927,3728,1584,37936,20493,32416,2411,44229,16496,type2
5,375,935,17536,27392,38117,21205,32400,3157,29027,3376,type3
5,375,937,20000,10768,40573,21053,32400,2357,42640,16176,type2
5,375,939,21600,29632,32744,17085,32400,8896,13627,0,type4
5,375,943,21856,21760,38213,12043,32400,14960,21976,3504,type4
5,375,945,7312,3360,35187,19147,32400,18357,24069,176,type4
5,375,948,5088,1456,40069,23280,32400,27904,30411,7408,type4
5,375,950,38960,33808,44181,26752,32400,3179,29139,7456,type5
5,375,953,8512,5248,28963,16264,32400,1509,37432,13072,type5
5,375,971,23488,16736,24507,8907,32400,13637,16243,0,type4
5,375,972,23856,28816,33984,17381,32400,1597,36933,14032,type5
5,376,973,39248,38256,59008,42867,32416,19155,43811,15904,type2
5,376,975,30976,22496,32528,17349,32400,2840,26515,5664,type3
5,376,976,5552,976,37867,22752,32400,3493,38509,9984,type5
5,376,977,29616,23760,32384,13856,32384,1301,26048,8448,type3
5,376,982,14128,22432,38549,19376,32400,2645,37883,8848,type5
5,376,987,18368,28688,29464,11061,32400,15315,10960,0,type4
5,376,990,4448,256,30253,14869,32400,10491,23104,400,type4
5,376,991,11008,12704,39435,22707,32416,23467,26741,6544,type4
5,376,994,8976,13232,45795,30165,32416,2192,45352,19616,type2
5,376,998,4608,1216,38184,21413,32384,2776,40701,15664,type5
5,376,999,34832,38768,51965,32848,32416,2565,36608,7696,type5
5,376,1004,29888,21696,35413,17253,32400,25211,29539,0,type4
5,376,1006,22032,23488,36029,17861,32400,12299,19272,3968,type4
5,376,1010,24944,24064,36920,18485,32400,1019,25416,3952,type3
5,376,1012,9456,4000,30920,14155,32400,1437,30352,10048,type3
5,376,1013,4496,9104,43059,25776,32416,26944,32627,8016,type4
5,376,1016,19808,25728,36576,20712,32416,1603,28861,6080,type3
5,376,1020,16224,8992,39840,21387,32416,2771,37733,10944,type5
5,376,1021,7056,3264,17285,6392,32416,6141,17040,6896,type4
5,376,1022,6112,2288,40965,25165,32416,2136,39344,15856,type2
5,376,1024,4576,12336,34008,15397,32400,2557,31949,8032,type3
5,376,1025,12496,8064,13099,253,32400,1504,13059,0,type3
5,376,1026,7712,16128,35387,19925,32400,18395,20635,1088,type4
5,376,1032,6416,2416,41992,24168,32400,1685,41888,16128,type2
5,376,1036,4032,7856,15117,171,32400,1968,12779,5024,type3
5,376,1037,29792,23360,37853,19107,32400,1504,34459,4976,type5
5,376,1038,25632,21632,36648,18235,32400,3371,32603,7312,type5
5,376,1046,11376,13008,28261,13445,32400,1341,32096,8784,type3
5,376,1048,23936,31696,32923,16549,32400,2453,19195,8704,type3
5,376,1053,24016,25504,35949,17563,32400,955,29621,3728,type3
5,376,1055,34368,27232,37272,23293,32400,1251,36971,4480,type5
5,376,1058,9120,3440,40333,21813,32416,2712,37184,13616,type5
5,376,1061,6880,3888,41059,24544,32400,2037,44635,21328,type2
5,376,1062,17200,26000,30205,11011,32400,8288,23659,3120,type4
5,376,1069,33152,24192,34040,22429,32400,1453,22608,2224,type3
5,376,1070,6800,10768,37005,18443,32384,2680,36573,7312,type5
5,376,1072,6320,2400,34837,19149,32400,17176,22757,6208,type4
5,376,1075,22704,22288,29141,9827,32400,936,25341,10400,type3
5,376,1076,8144,8096,24352,8163,32400,2149,16307,1216,type3
5,376,1078,22976,32624,34003,15800,32400,2571,26701,3568,type3
5,376,1086,32704,23888,36013,17837,32400,1592,33331,15024,type5
5,376,1090,25104,24128,35203,17157,32416,1533,34632,13312,type5
5,376,1101,5392,832,36979,20656,32416,16352,26219,0,type4
5,376,1102,34544,26512,38755,19536,32400,2621,41648,13552,type5
5,376,1103,34448,31712,41440,22717,32400,949,30259,11248,type5
5,376,1104,21776,27712,31955,13384,32416,1448,28624,15040,type3
5,376,1106,31120,23392,44405,28165,32400,2045,38331,10688,type5
5,376,1109,20816,21712,46747,28419,32416,2765,34733,5648,type5
5,376,1113,19856,29760,30128,13045,32400,2683,29365,6144,type3
5,376,1118,5904,848,10773,2979,32400,1309,12885,0,type3
5,376,1120,3936,11504,41080,20845,32400,3053,43515,17168,type2
5,376,1122,28032,38288,39387,17680,32416,2603,36133,10400,type5
5,376,1125,32048,27328,45349,26691,32400,1960,32141,8544,type5
5,376,1126,6304,15632,40144,21173,32416,2600,43813,15968,type2
5,376,1128,14016,11264,22323,8325,32400,2603,13528,0,type3
5,376,1129,19808,20064,41763,23525,32400,1072,40680,15808,type2
5,376,1133,24624,29808,44165,27464,32416,2957,46880,19968,type2
5,376,1135,26976,18368,28080,8027,32400,1003,19680,6512,type3
5,376,1136,18288,27376,26245,5133,32400,2120,26613,7408,type3
5,376,1137,35648,36688,48936,32432,32400,3229,38888,10832,type2
5,376,1143,15520,22000,38568,19011,32400,1728,31445,10528,type5
5,376,1144,5824,7744,35645,18560,32400,1213,45941,15888,type2
5,376,1145,28352,22704,31707,12347,32400,1923,32387,9760,type3
5,376,1146,7536,1104,35413,19715,32400,18829,25427,0,type4
5,376,1147,20448,24144,37712,21085,32416,2755,33867,6528,type5
5,376,1148,8400,4544,40571,22635,32400,2661,43723,18608,type2
5,376,1149,6016,5232,35189,19965,32400,11171,19448,7008,type4
5,376,1153,8672,3664,31315,14947,32400,2397,37619,15712,type5
5,376,1156,17696,13136,24005,2040,32416,36917,37219,13408,type4
5,376,1162,6672,1760,38469,21053,32416,1723,40315,15808,type5
5,376,1163,9120,5968,13475,56,32384,2200,28557,880,type3
5,376,1164,18880,20400,27440,10936,32416,5941,12195,6560,type4
5,376,1167,8352,7024,42995,23224,32432,3147,40115,9872,type5
5,376,1173,6480,3024,11512,1333,32416,1459,19907,0,type3
5,376,1175,38144,31776,60963,48253,32432,16811,64768,46528,type2
5,376,1178,22816,19552,28405,10464,32416,7875,11549,0,type4
5,376,1179,17680,23648,45523,27307,32400,1139,38765,11648,type5
5,376,1181,15680,7696,38917,22595,32400,18784,22195,7008,type4
5,376,1189,28256,22112,29901,11912,32400,2011,31589,9648,type3
5,376,1191,36352,32816,43363,25339,32400,2048,35536,10224,type5
5,376,1194,34752,30352,39267,23952,32400,3227,24096,6112,type3
5,376,1196,6080,12560,33891,18003,32384,2800,20312,10496,type3
5,376,1200,24640,17296,26819,13819,32416,8099,17531,0,type4
5,376,1203,25264,33024,36733,17600,32400,2069,26699,7136,type3
5,376,1204,6192,7328,41379,24883,32416,2797,41744,16832,type2
5,376,1205,11536,20640,32643,15677,32416,15237,19888,8512,type4
5,376,1208,19136,28672,33541,19621,32416,1629,32355,11232,type5
5,376,1214,22560,18176,32464,17883,32448,12507,19773,3104,type4
5,376,1215,13376,21440,23621,6853,32400,2000,30211,3168,type3
5,376,1216,25088,21648,36411,17848,32432,24907,29301,8448,type4
5,376,1219,5424,1952,35632,20624,32400,18872,15395,0,type4
5,376,1227,6336,688,40144,21560,32400,1856,41707,15792,type2
5,376,1231,26560,30720,40789,23171,32400,4707,42808,10256,type5
5,376,1232,33088,24448,36040,18429,32400,1725,38467,8064,type5
5,376,1233,12976,22016,34704,14773,32400,2029,38309,10768,type5
5,376,1237,23296,16864,34013,14589,32400,3741,31160,0,type3
5,376,1241,7568,14576,28645,1709,32400,3048,33013,11136,type3
5,376,1244,22720,32432,33811,13485,32400,1763,37045,10944,type5
5,376,1245,27360,20240,28963,9997,32400,2483,22587,6128,type3
5,376,1248,33328,31584,49869,32357,32416,3000,48093,23120,type2
5,376,1250,24416,27856,35280,19880,32400,4699,22421,6960,type3
5,376,1254,9248,15408,40765,22773,32400,1488,42525,17488,type2
