file,time,var1,var2,var3,var4,var5,var6,var7,var8,var9,type
7,554,327,9056,11120,35045,16227,32416,1763,43445,11808,type5
7,554,329,37952,31984,49837,30589,32416,2405,38885,11920,type2
7,554,331,3584,5008,12528,0,32400,5301,4635,0,type4
7,554,334,5632,5456,37224,19125,32400,1909,42917,13648,type5
7,554,338,34048,35424,51480,34384,32432,3285,39979,11216,type2
7,554,340,32352,25520,32059,14963,32400,1419,26243,10304,type3
7,554,343,5216,2192,35779,18131,32400,3661,32731,4256,type3
7,554,344,10656,10000,28672,13544,32384,17845,22379,6656,type4
7,554,348,24560,23936,32301,16107,32384,11477,15445,0,type4
7,554,352,23504,25760,34699,17136,32400,2899,26925,7968,type3
7,554,354,8576,2176,35424,18184,32416,13235,26325,7344,type4
7,554,358,23968,18736,32568,13752,32400,1432,35237,11872,type5
7,554,359,27088,22080,31480,10768,32384,2325,28253,3792,type3
7,554,361,25136,31904,41752,23243,32416,1885,35949,11264,type5
7,554,362,17632,27296,29272,11853,32400,12597,14979,8432,type4
7,554,364,6592,3744,35424,20357,32384,13451,20957,8512,type4
7,554,365,5920,3488,38077,20355,32416,1016,43888,17808,type2
7,554,366,7680,17456,17107,965,32400,1544,27829,8784,type3
7,554,371,8416,2384,40235,23701,32400,21032,28640,2512,type4
7,554,372,12368,18704,20256,3112,32400,3168,22165,9936,type3
7,554,375,17712,28384,39563,22784,32400,2552,37219,7776,type5
7,554,376,13504,9584,35488,17808,32400,2413,41093,16192,type5
7,554,377,24176,17840,23344,7899,32400,1400,25709,7776,type3
7,554,380,17696,20160,45037,27531,32400,1811,37061,11248,type5
7,554,381,20448,12544,33269,14333,32400,2139,29323,6752,type3
7,554,382,27040,24752,42787,24720,32400,4477,33544,7024,type5
7,554,385,10352,10128,39205,21245,32400,2160,41656,13712,type5
7,554,388,22256,29488,34123,18229,32400,9715,17928,272,type4
7,554,390,5824,14592,32157,16051,32416,15275,22539,0,type4
7,554,391,5728,13664,36405,20928,32416,13971,14163,7632,type4
7,554,392,6192,4304,35272,20595,32400,28037,34349,8480,type4
7,554,398,7392,10992,32907,16488,32400,12317,21861,0,type4
7,554,400,5776,6688,40672,21659,32400,1736,40800,15008,type5
7,554,408,18928,24352,27707,12477,32400,8899,10171,0,type4
7,554,410,12224,22512,23904,4539,32400,13707,24768,10464,type4
7,554,412,5280,3984,38883,21091,32400,1680,38805,7024,type5
7,554,414,11216,6688,36923,20659,32400,2069,26077,0,type3
7,554,415,15232,8704,34336,17339,32400,11203,21101,0,type4
7,554,416,25136,17264,46163,28837,32416,3301,42301,13920,type2
7,554,417,19152,20800,40987,23917,32400,1891,36819,10496,type5
7,554,418,6896,10064,36027,20936,32400,1056,38947,16048,type5
7,554,420,29216,22640,40128,23203,32400,3003,41483,11632,type5
7,554,421,27024,30240,39899,23080,32400,2933,32765,6160,type3
7,554,422,32592,31024,39621,22797,32400,1280,18976,10080,type3
7,554,426,29632,22576,34827,19408,32400,2563,20568,0,type3
7,554,427,3904,1696,37661,22531,32400,13907,21576,0,type4
7,554,432,14576,8208,20301,2416,32400,8203,11971,4560,type4
7,554,436,26192,19328,32571,16576,32384,2821,33021,896,type3
7,554,437,3904,528,36539,19600,32384,0,35597,14752,type5
7,554,438,9712,14640,34680,19253,32400,1285,31488,11440,type3
7,554,440,6832,9376,36325,21056,32416,22360,29336,7168,type4
7,554,443,31344,25488,42227,23355,32416,2096,29376,3888,type3
7,554,446,19616,28048,32520,15213,32400,2371,27317,7680,type3
7,554,449,4784,32,28477,12941,32400,20112,25669,0,type4
7,554,452,29792,22896,30696,11773,32416,3928,26613,7504,type3
7,554,453,21952,27472,37317,20925,32400,3419,39184,9136,type5
7,554,458,6688,6128,39245,22552,32416,17643,29077,0,type4
7,554,459,11280,19728,18981,3155,32400,10749,6451,0,type4
7,554,462,23488,17808,33317,13693,32416,1144,37325,4768,type3
7,554,464,5088,14512,38317,18800,32416,2656,38203,10752,type5
7,554,465,9248,7008,33680,20389,32416,22539,27437,8240,type4
7,554,466,16256,26096,26363,9939,32400,15640,23453,2864,type4
7,554,468,7200,12432,13832,6752,32400,5568,7744,0,type4
7,554,469,27200,25504,54061,37960,32432,4395,52856,22976,type2
7,554,472,3936,12544,39120,22656,32400,2312,40813,16256,type5
7,554,473,14064,5904,37877,20827,32432,21032,21403,208,type4
7,554,480,22608,33536,38923,19965,32400,1645,39293,17104,type5
7,554,483,24704,26400,33888,15683,32400,2267,28493,5248,type3
7,554,485,24640,20064,34907,16757,32384,9061,11763,7264,type4
7,554,487,5840,3072,36051,20637,32400,12613,19680,7424,type4
7,554,488,27008,24976,31981,11331,32400,709,23843,896,type3
7,554,489,22224,16112,38333,22941,32416,13349,35424,12224,type5
7,554,490,4912,9328,44419,24992,32416,1632,47003,21520,type2
7,554,492,7872,2512,29133,9853,32384,2827,18621,0,type3
7,554,493,26784,22048,31816,14267,32400,2088,18915,2624,type3
7,554,500,9680,1728,37805,21248,32416,7299,15787,8064,type4
7,554,504,4368,8560,39941,24101,32400,15496,24613,3456,type4
7,554,505,20288,25728,36688,19419,32400,3685,28104,8800,type3
7,554,506,8752,4000,38480,22888,32400,15912,24011,0,type4
7,554,508,25248,23056,34480,16685,32416,20555,21016,4080,type4
7,554,511,24976,21216,27987,7667,32416,2211,29256,3680,type3
7,554,513,6528,14272,37432,18619,32400,3299,40312,10800,type5
7,554,514,7360,7824,32645,14459,32416,10731,15613,272,type4
7,554,515,4208,8176,39115,23368,32416,15592,22605,4352,type4
7,554,518,25648,23440,53523,36957,32416,7123,45280,18080,type2
7,554,519,18480,29264,31771,14941,32400,2357,27171,11680,type3
7,554,521,30464,24096,30019,12155,32400,1915,20149,0,type3
7,554,522,3984,2080,37789,20101,32400,2029,41355,17344,type5
7,554,526,22672,15600,24117,12261,32400,9355,8725,1520,type4
7,554,529,19456,30224,29219,13051,32416,5189,9424,4336,type4
7,554,531,16912,25776,27347,11672,32400,7309,9669,0,type4
7,554,536,13792,20272,35683,19291,32416,2491,32179,4016,type3
7,554,537,14736,8400,14275,280,32400,2157,19523,0,type3
7,554,542,15840,25296,35045,16480,32416,23101,25189,8400,type4
7,554,545,26384,23408,33397,14653,32384,1171,30061,1664,type3
7,554,548,15120,25744,26075,9165,32384,2861,13928,0,type3
7,554,551,22672,23168,32731,14408,32400,3472,29083,5408,type3
7,554,555,16400,25200,33429,15821,32400,3992,30584,6032,type3
7,554,562,16944,23056,33131,13440,32400,1896,31728,8720,type3
7,554,563,13712,8352,41549,24755,32416,2877,39760,14208,type5
7,554,564,22992,33888,38901,22019,32416,1952,30851,8480,type3
7,554,567,27520,20720,43493,25499,32400,34181,36672,15584,type4
7,554,568,9584,19872,28528,10157,32400,9883,13512,0,type4
7,554,569,37136,34816,50605,33077,32416,5541,36141,5648,type5
7,554,576,6544,16784,32979,17141,32384,11336,19779,1760,type4
7,554,579,26352,21056,32440,11856,32400,6675,15245,0,type4
7,554,580,4880,6784,32157,14525,32400,13400,13344,4224,type4
7,554,581,10800,16224,29613,10909,32400,1413,35976,14288,type5
7,554,582,16336,21136,35715,19843,32400,3352,35981,14320,type5
7,554,584,28400,34752,42043,23419,32400,3781,29965,9408,type5
7,554,585,6368,5808,35333,18947,32400,13296,23056,2704,type4
7,554,586,10880,20400,40139,23613,32416,1816,36928,7024,type5
7,554,588,7488,11552,38139,20013,32416,1016,43736,14688,type5
7,554,590,18400,25920,35147,20277,32416,11779,11901,1184,type4
7,554,598,26784,30896,43677,35085,32400,1624,19275,0,type3
7,554,600,22464,19488,36104,18208,32416,12152,21456,7232,type4
7,554,601,24720,27264,37653,22947,32400,2659,28859,1152,type3
7,554,604,24400,26800,43339,25200,32400,1400,34995,10832,type5
7,554,605,20096,22192,33864,14693,32400,1979,38539,13872,type5
7,554,607,8208,736,37587,22045,32416,11293,25336,5536,type4
7,554,608,25568,18944,26485,2261,32400,1848,26493,12368,type3
7,554,611,21504,23872,33195,12763,32416,1323,31787,11120,type3
7,554,612,27664,22624,32976,12189,32400,1459,29333,6288,type3
7,554,613,3552,1424,34165,19981,32400,18277,23997,5184,type4
7,554,621,23728,19456,27141,13715,32416,7597,8144,0,type4
7,554,622,6560,2928,39043,22829,32400,18285,27952,6704,type4
7,554,624,20752,17824,29443,12840,32400,9579,19216,544,type4
7,554,625,18896,21088,36797,17493,32400,4003,36493,8704,type5
7,554,626,11584,8048,38035,21403,32416,1832,40440,10304,type5
7,554,627,17216,23408,47093,29805,32400,3104,44067,16112,type2
7,554,629,23088,19856,29080,12395,32416,11632,12963,1248,type4
7,554,636,10496,21088,50283,33515,32416,2061,48221,17968,type2
7,554,638,5632,14928,23880,6317,32400,2669,27597,5728,type3
7,554,642,23792,24544,30925,8680,32400,3603,33069,9616,type3
7,554,646,12192,19152,41621,23648,32400,2029,36995,6800,type5
7,554,647,3888,9696,40368,21408,32400,2360,45611,18144,type2
7,554,649,4464,14576,14395,979,32400,6213,6304,0,type4
7,554,650,4480,4832,32928,16883,32400,14352,26459,0,type4
7,554,655,23040,33200,33893,18224,32400,2629,24605,2032,type3
7,554,660,30528,25584,34453,16285,32416,3499,22771,3696,type3
7,554,662,6960,15552,40173,21656,32416,2064,43861,17056,type2
7,554,664,4320,7984,41016,23739,32416,27224,29301,7216,type4
7,554,667,20992,21168,34821,16333,32416,22253,18515,0,type4
7,554,671,5424,8064,39059,23949,32416,1896,39616,14704,type5
7,554,675,16128,14752,38709,22987,32400,1819,39552,7760,type5
7,554,676,16768,24208,29739,13259,32416,3123,28464,7760,type3
7,555,683,8480,17312,38352,18619,32400,1733,39483,11536,type5
7,555,685,21136,28864,33469,14693,32400,2016,26381,5472,type3
7,555,686,13952,20992,31435,15965,32400,9632,14923,0,type4
7,555,689,7136,5440,34240,18136,32416,18368,21443,0,type4
7,555,691,7568,11264,40403,23685,32400,6485,43677,15760,type2
7,555,692,18032,25488,34248,17104,32416,1899,24736,7040,type3
7,555,694,5216,2048,18253,2411,32400,976,15395,1616,type3
7,555,696,23536,23600,30392,12352,32400,12208,22317,7200,type4
7,555,698,37680,31776,43131,22363,32400,517,31552,9824,type5
7,555,700,3808,7824,37725,20515,32400,1381,40059,14464,type5
7,555,702,4784,6192,38675,21461,32384,3211,41045,9920,type5
7,555,703,20576,19856,28635,12203,32416,15336,17699,16,type4
7,555,707,14384,17600,37544,22189,32400,20312,24216,4224,type4
7,555,709,14048,9584,23093,2637,32400,3563,17333,6976,type3
7,555,733,19536,22880,30264,12499,32400,10595,9944,0,type4
7,555,735,5776,5648,36739,21829,32416,15531,19269,0,type4
7,555,736,15616,20080,38224,21816,32400,16709,22733,0,type4
7,555,737,24000,32064,41597,24757,32400,925,30883,5008,type3
7,555,743,7056,9344,37829,18720,32416,1085,42627,19568,type2
7,555,746,22192,21040,32424,16128,32432,10504,11045,0,type4
7,555,749,16192,24064,29696,13867,32400,5320,11496,9024,type4
7,555,753,17792,18768,42357,25965,32416,1616,37963,13552,type5
7,555,754,6656,4288,39123,22459,32400,2152,40949,12400,type5
7,555,755,5760,14096,35219,19672,32416,10019,16915,5200,type4
7,555,756,20992,29392,35253,15432,32400,6437,36557,9648,type5
7,555,760,23456,19776,45533,26587,32416,5312,33875,8960,type5
7,555,765,21680,26816,53187,35547,32400,3488,52544,23600,type2
7,555,769,5792,8624,28021,14976,32400,1533,34984,7872,type3
7,555,770,26048,24976,32909,15459,32400,1765,25091,0,type3
7,555,772,5056,2624,30603,14496,32400,13331,17880,0,type4
7,555,774,9280,9968,36459,20275,32432,2776,33248,5488,type3
7,555,776,5056,13536,41819,22984,32416,1656,43088,15376,type2
7,555,778,6784,1360,36240,21739,32416,16877,22709,0,type4
7,555,781,4528,4160,21669,6232,32400,1179,12165,3904,type3
7,555,783,9872,5232,36224,20643,32432,19152,26203,0,type4
7,555,799,18672,25408,35336,19867,32400,8493,13352,0,type4
7,555,800,6560,112,37131,20560,32400,20613,26173,8256,type4
7,555,806,24624,17968,29685,13555,32416,1315,36933,11952,type5
7,555,808,5152,8848,44312,27275,32400,1744,44363,19488,type2
7,555,811,30464,22720,34595,15203,32400,3784,25389,5328,type3
7,555,814,22928,24368,32176,12421,32400,2376,30240,5552,type3
7,555,820,33968,26448,35427,13869,32400,2747,36203,8000,type5
7,555,821,12576,22864,38032,20397,32400,4205,36909,3584,type5
7,555,822,18272,25648,33933,14304,32400,1984,28893,2864,type3
7,555,823,16272,24528,35693,19779,32400,2773,29675,10928,type3
7,555,826,17136,13568,19528,7773,32400,589,22997,5136,type3
7,555,831,26720,28944,39013,22931,32400,9165,19291,0,type4
7,555,834,11488,5568,39640,24112,32400,4451,46024,24112,type2
7,555,837,20368,30784,36019,19453,32400,1320,31835,8160,type3
7,555,844,23280,23856,39277,18680,32400,1203,37672,9392,type5
7,555,848,21024,25632,36789,20304,32400,2491,32469,13120,type5
7,555,852,3664,32,38635,22613,32432,2829,36837,8432,type5
7,555,853,24208,18672,23843,1736,32400,1421,30344,8848,type3
7,555,855,5600,1616,35128,20187,32416,19539,26608,4704,type4
7,555,859,6096,15456,36291,17363,32400,5592,44600,19184,type2
7,555,860,9504,8928,38173,20245,32400,2021,38043,14016,type5
7,555,861,9328,5312,38349,18443,32384,4909,43984,15120,type5
7,555,862,26448,21136,27461,8128,32400,1944,35067,13872,type5
7,555,863,5136,1936,39109,23189,32400,20691,24467,6832,type4
7,555,871,25504,30928,37760,17072,32400,1595,14989,6928,type3
7,555,872,5584,2896,36301,21539,32416,11669,19091,400,type4
7,555,875,13584,9296,32685,16893,32400,12072,18419,7520,type4
7,555,877,23024,20256,35200,16219,32416,14635,21387,2912,type4
7,556,878,6896,4256,39619,23037,32416,22315,23941,0,type4
7,556,880,19696,21808,31555,14384,32400,5787,11008,1104,type4
7,556,885,6592,9296,35717,18891,32400,2304,43293,14592,type5
7,556,887,6144,8976,34963,18541,32400,13181,19245,0,type4
7,556,888,3744,2896,39517,23587,32400,25541,29280,8080,type4
7,556,889,5728,112,40064,24037,32432,24347,28272,7776,type4
7,556,890,6512,11888,37880,21171,32416,25405,26397,656,type4
7,556,892,8080,7584,35037,22624,32400,16923,26571,4256,type4
7,556,899,21936,31728,34152,17227,32416,14531,14709,3840,type4
7,556,905,14624,14240,39656,19424,32400,4347,42333,9952,type5
7,556,907,20688,29376,34267,17560,32416,19021,17155,4432,type4
7,556,910,27616,22896,34995,17595,32400,15901,18787,0,type4
7,556,912,6032,11104,36843,22717,32416,1896,44880,19088,type2
7,556,913,5296,11632,31248,14472,32416,11008,20731,6256,type4
7,556,917,23104,19744,38781,21613,32416,1907,31893,10608,type5
7,556,918,20592,26400,33837,18603,32400,14624,14637,0,type4
7,556,919,25120,21024,43088,25659,32400,1317,36176,12096,type5
7,556,922,21024,19808,35181,17091,32400,1293,33797,4208,type3
7,556,924,13872,10608,34027,14323,32400,1107,32008,6752,type3
7,556,926,8496,12976,29296,13995,32400,25856,19333,0,type4
7,556,927,4016,864,29352,15275,32400,869,24731,0,type3
7,556,930,6912,14832,46181,29448,32416,1613,53008,24256,type2
7,556,931,29872,25952,35691,20083,32416,1368,24893,576,type3
7,556,932,5184,11856,34136,15771,32400,2733,33640,13472,type5
7,556,935,12944,19264,38808,20088,32400,1200,34872,10464,type5
7,556,936,8592,2848,27736,13787,32384,13216,21867,0,type4
7,556,938,23472,30384,39261,22008,32400,803,32997,13536,type5
7,556,941,6672,4448,39968,23661,32416,20952,25821,0,type4
7,556,944,4624,2224,31123,17837,32416,16213,24312,0,type4
7,556,945,24336,20832,48208,29728,32400,3368,46821,18320,type2
7,556,955,40768,35088,54701,40277,32400,4272,29528,8176,type5
7,556,956,33120,26896,36920,17416,32416,2659,24768,5840,type3
7,556,957,4368,2768,32837,17064,32400,9560,11379,0,type4
7,556,965,29024,23680,29864,16152,32416,8624,17379,6272,type4
7,556,967,14864,22880,28320,10845,32400,1851,31731,6400,type3
7,556,971,16592,19200,54333,36923,32416,10480,51029,23280,type2
7,556,974,10224,10128,38269,20792,32400,3133,43179,13360,type5
7,556,975,3936,4832,25419,9451,32400,20712,36533,8944,type4
7,556,977,4784,928,39232,23024,32400,18795,24861,0,type4
7,556,979,8384,1152,36144,20891,32416,17227,22707,2656,type4
7,556,986,5360,7904,43752,26947,32400,3240,41133,13920,type5
7,556,987,7152,7408,39387,23088,32400,10360,21211,0,type4
7,556,989,16752,21824,36403,17869,32400,1680,35568,13344,type5
7,556,990,28880,22304,33851,13379,32400,2048,30800,7968,type3
7,556,997,5728,11488,37197,18936,32400,2371,42368,19376,type2
7,556,1002,17664,25456,29517,13835,32400,6947,11672,0,type4
7,556,1003,5472,6688,41035,22843,32400,2893,43152,16992,type2
7,556,1007,18512,27824,33507,15317,32400,1355,30469,12928,type3
7,556,1014,20688,23056,38640,20525,32400,2968,36504,8528,type5
7,556,1016,24864,24016,32013,14141,32400,8408,15325,0,type4
7,556,1017,24560,32176,37883,21344,32400,2328,32408,7136,type3
7,556,1020,25296,24208,36149,16429,32432,2720,34701,3568,type3
7,556,1021,22256,22080,28272,11635,32400,4325,14077,0,type3
7,556,1023,24800,21792,30672,13427,32400,4717,20576,0,type3
7,556,1025,28256,38896,44557,23923,32416,1611,19269,1072,type3
7,556,1032,22160,20720,33552,15336,32400,920,27485,10080,type3
7,556,1034,23520,15296,19195,1085,32400,547,21755,5536,type3
7,556,1039,2992,11376,40797,24024,32416,26403,32875,6176,type4
7,556,1040,26080,27120,40408,22187,32400,1965,42235,13536,type5
7,556,1043,5328,14160,26277,8741,32400,2349,23317,8192,type3
7,556,1045,25024,30080,36107,15659,32400,2069,40301,17568,type5
7,556,1046,12336,21216,39147,21157,32416,1600,42624,15936,type5
7,556,1047,11200,4848,39051,21357,32400,1429,42699,17312,type2
7,556,1057,6000,4448,38875,21341,32416,1027,44131,17168,type2
7,556,1058,29072,21664,42904,24912,32400,5235,34685,10608,type5
7,556,1059,6032,9552,27621,11288,32400,3872,29579,11088,type3
7,556,1061,13200,23408,40771,23235,32400,2283,26667,7728,type3
7,556,1062,5328,128,35197,18160,32400,8595,22621,3744,type4
7,556,1064,30272,26208,37869,20515,32400,1296,30995,12384,type5
7,556,1066,6928,9936,37795,20235,32400,861,34115,6304,type3
7,556,1068,22224,30320,34357,14432,32400,1408,38448,9056,type5
7,556,1071,7184,15936,31109,13448,32400,1037,32536,3152,type3
7,556,1075,27264,24960,35080,18240,32416,920,33573,7872,type3
7,556,1082,7120,5632,39789,24483,32400,2797,37187,14528,type5
7,556,1085,5824,10176,34832,18069,32400,11077,18603,6640,type4
7,556,1086,27024,20768,29701,14803,32400,1256,24312,10528,type3
7,556,1087,3680,2800,36291,20803,32400,20245,24323,0,type4
7,556,1089,12080,17888,25824,10080,32400,2456,15856,0,type3
7,556,1090,5824,4512,31480,15616,32400,10619,18728,0,type4
7,556,1093,5216,3792,38379,22869,32432,28152,30248,7072,type4
7,556,1095,17680,9248,36509,18168,32400,1667,39749,9808,type5
7,556,1096,5632,736,36181,20765,32400,14093,15589,0,type4
7,556,1101,20608,30240,39245,23064,32400,1320,36661,7344,type5
7,556,1103,6528,1056,37629,20376,32400,2504,33048,8832,type5
7,556,1105,24928,22864,39672,23499,32400,1136,35360,13456,type5
7,556,1109,20416,27824,30997,14861,32400,5872,11285,3712,type4
7,556,1121,5424,10064,38165,19680,32416,1856,41621,15296,type5
7,556,1122,25568,20480,29195,11483,32400,6616,8485,0,type4
7,556,1123,22432,19984,24915,5901,32400,1720,30088,11664,type3
7,556,1128,14752,19328,38203,20275,32400,1083,42781,17216,type5
7,556,1132,5984,14864,42704,26955,32416,2187,44064,15984,type2
7,556,1136,12016,11520,46395,29320,32400,4787,48640,20656,type2
7,556,1137,22336,20912,39205,22048,32400,18995,16928,6656,type4
7,556,1142,7408,512,35723,16893,32400,1224,45789,18848,type2
7,556,1144,4832,4192,39179,21824,32400,2749,43405,14400,type5
7,556,1145,3520,11424,37835,20309,32432,2243,42285,18400,type2
7,556,1146,6928,6208,33611,18461,32416,14173,19432,832,type4
7,556,1152,28016,29200,55371,35277,32432,2667,51763,23088,type2
7,556,1155,21504,31872,32459,17072,32416,1683,21907,6032,type3
7,556,1156,4752,13232,26643,9096,32384,8675,14792,1856,type4
7,556,1159,5888,11920,42456,24435,32416,5315,44573,17472,type2
7,556,1161,22464,14560,31949,14317,32416,11320,18496,0,type4
7,556,1162,5152,1056,37147,20899,32400,18021,24899,8752,type4
7,556,1163,20640,13584,35435,17037,32432,12459,14432,2240,type4
7,556,1165,19824,19376,34400,18816,32416,14024,21043,608,type4
